"X283L"	"X1"	"X2"	"X3"
283	"FLPL"	"AVDL"	6
283	"FLPR"	"AVDL"	2
283	"FLPR"	"AVDL"	8
283	"LUAL"	"AVDL"	1
283	"LUAL"	"AVDL"	4
283	"LUAR"	"AVDL"	1
283	"PHBL"	"AVDL"	1
283	"PHBR"	"AVDL"	1
283	"PLMR"	"AVDL"	1
283	"PQR"	"AVDL"	7
283	"PVCL"	"AVDL"	1
283	"PVCL"	"AVDL"	5
283	"PVCR"	"AVDL"	5
283	"PVNL"	"AVDL"	3
283	"RMGR"	"AVDL"	1
283	"SABD"	"AVDL"	1
283	"SABD"	"AVDL"	1
283	"SABVL"	"AVDL"	1
283	"SABVR"	"AVDL"	1
283	"VA04"	"AVDL"	1
283	"VA05"	"AVDL"	1
283	"VA05"	"AVDL"	1
283	"ADER"	"AVDR"	2
283	"ADLL"	"AVDR"	4
283	"ADLR"	"AVDR"	2
283	"AIML"	"AVDR"	1
283	"AIMR"	"AVDR"	1
283	"ALML"	"AVDR"	1
283	"AQR"	"AVDR"	1
283	"AS05"	"AVDR"	1
283	"AS10"	"AVDR"	1
283	"ASHL"	"AVDR"	2
283	"ASHL"	"AVDR"	2
283	"ASHR"	"AVDR"	1
283	"AUAL"	"AVDR"	1
283	"AVAL"	"AVDR"	3
283	"AVAL"	"AVDR"	13
283	"AVAR"	"AVDR"	1
283	"AVAR"	"AVDR"	14
283	"AVAR"	"AVDR"	2
283	"AVBL"	"AVDR"	1
283	"AVBL"	"AVDR"	2
283	"AVDL"	"AVDR"	2
283	"ADAL"	"AVDR"	2
283	"ADLL"	"AVDR"	1
283	"AVJL"	"AVDR"	2
283	"FLPR"	"AVDR"	1
283	"AVER"	"AVDR"	1
283	"AVG"	"AVDR"	1
283	"AVHR"	"AVDR"	1
283	"AVJR"	"AVDR"	1
283	"AVJR"	"AVDR"	2
283	"DA01"	"AVDR"	2
283	"DA02"	"AVDR"	1
283	"DA03"	"AVDR"	1
283	"DA03"	"AVDR"	1
283	"DA04"	"AVDR"	1
283	"DA04"	"AVDR"	1
283	"DA05"	"AVDR"	2
283	"DA08"	"AVDR"	1
283	"DA09"	"AVDR"	1
283	"DB04"	"AVDR"	1
283	"DVC"	"AVDR"	1
283	"FLPL"	"AVDR"	13
283	"FLPR"	"AVDR"	1
283	"HSNL"	"AVDR"	2
283	"HSNR"	"AVDR"	1
283	"LUAL"	"AVDR"	2
283	"LUAL"	"AVDR"	2
283	"LUAR"	"AVDR"	3
283	"PHAL"	"AVDR"	1
283	"PHBR"	"AVDR"	1
283	"PLMR"	"AVDR"	4
283	"PQR"	"AVDR"	1
283	"PQR"	"AVDR"	6
283	"PVCL"	"AVDR"	2
283	"PVCR"	"AVDR"	1
283	"PVNL"	"AVDR"	3
283	"PVNR"	"AVDR"	1
283	"PVPL"	"AVDR"	2
283	"PVWR"	"AVDR"	1
283	"RIBL"	"AVDR"	1
283	"SABD"	"AVDR"	1
283	"SABVL"	"AVDR"	3
283	"SABVR"	"AVDR"	1
283	"VA02"	"AVDR"	1
283	"VA03"	"AVDR"	2
283	"VA06"	"AVDR"	1
283	"VA11"	"AVDR"	1
283	"ADAL"	"AVEL"	1
283	"ADAR"	"AVEL"	1
283	"ADEL"	"AVEL"	1
283	"AIBR"	"AVEL"	1
283	"AIZR"	"AVEL"	4
283	"ALA"	"AVEL"	2
283	"ALML"	"AVEL"	1
283	"AS01"	"AVEL"	1
283	"AUAL"	"AVEL"	3
283	"AVAL"	"AVEL"	2
283	"AVAL"	"AVEL"	10
283	"AVAR"	"AVEL"	4
283	"AVAR"	"AVEL"	3
283	"AVAR"	"AVEL"	2
283	"AVBL"	"AVEL"	1
283	"AVER"	"AVEL"	1
283	"RIML"	"AVEL"	2
283	"RIMR"	"AVEL"	3
283	"RMDVR"	"AVEL"	1
283	"RMEV"	"AVEL"	1
283	"AVG"	"AVEL"	1
283	"AVJL"	"AVEL"	1
283	"AVKL"	"AVEL"	2
283	"AVL"	"AVEL"	1
283	"BAGL"	"AVEL"	1
283	"BAGR"	"AVEL"	2
283	"BAGR"	"AVEL"	2
283	"CEPDR"	"AVEL"	6
283	"CEPVR"	"AVEL"	1
283	"CEPVR"	"AVEL"	4
283	"DA01"	"AVEL"	5
283	"DA02"	"AVEL"	1
283	"DA03"	"AVEL"	1
283	"DA03"	"AVEL"	2
283	"DA04"	"AVEL"	1
283	"DVA"	"AVEL"	3
283	"DVA"	"AVEL"	6
283	"FLPR"	"AVEL"	4
283	"IL1R"	"AVEL"	1
283	"IL2L"	"AVEL"	1
283	"OLLR"	"AVEL"	1
283	"OLLR"	"AVEL"	15
283	"PVCL"	"AVEL"	2
283	"PVCR"	"AVEL"	1
283	"PVCR"	"AVEL"	1
283	"PVNL"	"AVEL"	1
283	"PVNR"	"AVEL"	2
283	"PVNR"	"AVEL"	1
283	"PVT"	"AVEL"	1
283	"RIBL"	"AVEL"	1
283	"RIBL"	"AVEL"	1
283	"RIBR"	"AVEL"	2
283	"RIBR"	"AVEL"	1
283	"RIGL"	"AVEL"	1
283	"RIGL"	"AVEL"	1
283	"RIS"	"AVEL"	7
283	"RMGL"	"AVEL"	2
283	"SABD"	"AVEL"	6
283	"SABVL"	"AVEL"	7
283	"SABVR"	"AVEL"	3
283	"SDQL"	"AVEL"	1
283	"URXL"	"AVEL"	3
283	"URXL"	"AVEL"	1
283	"URYDR"	"AVEL"	2
283	"URYVR"	"AVEL"	6
283	"VA01"	"AVEL"	5
283	"VA03"	"AVEL"	1
283	"VA03"	"AVEL"	2
283	"VD02"	"AVEL"	1
283	"VD03"	"AVEL"	1
283	"ADER"	"AVER"	1
283	"AIML"	"AVER"	1
283	"AIZL"	"AVER"	5
283	"AIZR"	"AVER"	1
283	"AIZR"	"AVER"	1
283	"ALA"	"AVER"	1
283	"ALA"	"AVER"	1
283	"AS01"	"AVER"	1
283	"AS01"	"AVER"	2
283	"AS02"	"AVER"	2
283	"AS03"	"AVER"	1
283	"ASHR"	"AVER"	3
283	"AUAR"	"AVER"	1
283	"AUAR"	"AVER"	3
283	"AVAL"	"AVER"	2
283	"AVAL"	"AVER"	5
283	"AVAR"	"AVER"	16
283	"AVAR"	"AVER"	2
283	"AVBL"	"AVER"	2
283	"AVDR"	"AVER"	1
283	"AVEL"	"AVER"	1
283	"RIML"	"AVER"	3
283	"RIMR"	"AVER"	2
283	"RMDVL"	"AVER"	1
283	"RMDVR"	"AVER"	1
283	"RMEV"	"AVER"	1
283	"AVG"	"AVER"	1
283	"AVJR"	"AVER"	1
283	"AVJR"	"AVER"	2
283	"AVKL"	"AVER"	1
283	"BAGL"	"AVER"	1
283	"BAGL"	"AVER"	3
283	"CEPDL"	"AVER"	1
283	"CEPDL"	"AVER"	4
283	"CEPVL"	"AVER"	1
283	"CEPVL"	"AVER"	2
283	"DA01"	"AVER"	5
283	"DA02"	"AVER"	1
283	"DA02"	"AVER"	2
283	"DA03"	"AVER"	1
283	"DB03"	"AVER"	1
283	"DVA"	"AVER"	2
283	"DVA"	"AVER"	3
283	"FLPR"	"AVER"	2
283	"IL1L"	"AVER"	2
283	"IL1R"	"AVER"	1
283	"OLLL"	"AVER"	3
283	"OLLL"	"AVER"	18
283	"PVCL"	"AVER"	1
283	"PVCR"	"AVER"	1
283	"PVPL"	"AVER"	1
283	"RIBL"	"AVER"	3
283	"RIBL"	"AVER"	2
283	"RIBR"	"AVER"	1
283	"RIBR"	"AVER"	1
283	"RIGL"	"AVER"	1
283	"RIGR"	"AVER"	2
283	"RIS"	"AVER"	7
283	"RMGR"	"AVER"	3
283	"SABD"	"AVER"	2
283	"SABVL"	"AVER"	3
283	"SABVR"	"AVER"	3
283	"URXR"	"AVER"	2
283	"URYDL"	"AVER"	2
283	"URYDR"	"AVER"	2
283	"URYVL"	"AVER"	5
283	"VA01"	"AVER"	1
283	"VA02"	"AVER"	1
283	"VA03"	"AVER"	2
283	"VA04"	"AVER"	1
283	"VA05"	"AVER"	1
283	"AIML"	"AVFL"	1
283	"AIML"	"AVFL"	3
283	"AIMR"	"AVFL"	1
283	"AIMR"	"AVFL"	1
283	"AVBL"	"AVFL"	1
283	"AVBR"	"AVFL"	2
283	"AVFR"	"AVFL"	23
283	"AVHL"	"AVFL"	2
283	"AVHR"	"AVFL"	3
283	"PVQR"	"AVFL"	1
283	"AVFR"	"AVFL"	1
283	"AVFR"	"AVFL"	6
283	"AVFR"	"AVFL"	1
283	"AVG"	"AVFL"	1
283	"AVG"	"AVFL"	1
283	"AVG"	"AVFL"	1
283	"AVHL"	"AVFL"	2
283	"AVHL"	"AVFL"	1
283	"AVHR"	"AVFL"	3
283	"AVHR"	"AVFL"	1
283	"AVHR"	"AVFL"	2
283	"AVJL"	"AVFL"	1
283	"AVJR"	"AVFL"	1
283	"AVL"	"AVFL"	1
283	"HSNL"	"AVFL"	1
283	"HSNL"	"AVFL"	1
283	"HSNL"	"AVFL"	5
283	"HSNR"	"AVFL"	1
283	"HSNR"	"AVFL"	1
283	"PDER"	"AVFL"	1
283	"PHAL"	"AVFL"	3
283	"PHBR"	"AVFL"	1
283	"PVNL"	"AVFL"	2
283	"PVQL"	"AVFL"	1
283	"PVQR"	"AVFL"	1
283	"RIFR"	"AVFL"	1
283	"VB01"	"AVFL"	1
283	"VB01"	"AVFL"	0
283	"VC05"	"AVFL"	1
283	"AIML"	"AVFR"	1
283	"AIMR"	"AVFR"	1
283	"AIMR"	"AVFR"	1
283	"ASJL"	"AVFR"	1
283	"ASKL"	"AVFR"	1
283	"AVBL"	"AVFR"	1
283	"AVBR"	"AVFR"	3
283	"AVBR"	"AVFR"	2
283	"avfl"	"avfr"	1
283	"AVFL"	"AVFR"	1
283	"AVFL"	"AVFR"	6
283	"AVFL"	"AVFR"	23
283	"AVHL"	"AVFR"	2
283	"AVHR"	"AVFR"	1
283	"VC04"	"AVFR"	1
283	"AVHL"	"AVFR"	2
283	"AVHL"	"AVFR"	3
283	"AVHR"	"AVFR"	1
283	"AVHR"	"AVFR"	1
283	"AVJL"	"AVFR"	2
283	"AVJL"	"AVFR"	1
283	"AVJR"	"AVFR"	1
283	"AVL"	"AVFR"	1
283	"HSNR"	"AVFR"	1
283	"PVNL"	"AVFR"	1
283	"PVQL"	"AVFR"	1
283	"PVQR"	"AVFR"	1
283	"VC05"	"AVFR"	1
283	"VD11"	"AVFR"	1
283	"AVAR"	"AVG"	1
283	"AVAR"	"AVG"	2
283	"AVBL"	"AVG"	1
283	"AVBL"	"AVG"	1
283	"AVBR"	"AVG"	2
283	"AVDR"	"AVG"	1
283	"AVEL"	"AVG"	1
283	"AVER"	"AVG"	1
283	"AVFL"	"AVG"	1
283	"AVFL"	"AVG"	1
283	"AVFL"	"AVG"	1
283	"RIFL"	"AVG"	1
283	"RIFR"	"AVG"	1
283	"AVJL"	"AVG"	1
283	"AVL"	"AVG"	1
283	"DA08"	"AVG"	1
283	"PHAL"	"AVG"	2
283	"PHAL"	"AVG"	1
283	"PHAL"	"AVG"	4
283	"PHAR"	"AVG"	1
283	"PHAR"	"AVG"	2
283	"PQR"	"AVG"	1
283	"PVCL"	"AVG"	1
283	"PVNL"	"AVG"	1
283	"PVNR"	"AVG"	1
283	"PVNR"	"AVG"	1
283	"PVPR"	"AVG"	1
283	"PVQR"	"AVG"	1
283	"PVT"	"AVG"	1
283	"VA11"	"AVG"	1
283	"ADFR"	"AVHL"	3
283	"AIML"	"AVHL"	2
283	"AVAL"	"AVHL"	1
283	"AVBL"	"AVHL"	1
283	"AVBR"	"AVHL"	1
283	"AVDL"	"AVHL"	1
283	"AVFL"	"AVHL"	1
283	"AVFL"	"AVHL"	2
283	"AVFR"	"AVHL"	3
283	"AVFR"	"AVHL"	2
283	"AVFL"	"AVHL"	2
283	"AVFR"	"AVHL"	2
283	"AVHR"	"AVHL"	1
283	"PHBR"	"AVHL"	1
283	"AVHR"	"AVHL"	1
283	"AVHR"	"AVHL"	1
283	"AVJL"	"AVHL"	2
283	"AVJL"	"AVHL"	1
283	"AVJL"	"AVHL"	2
283	"AWBR"	"AVHL"	1
283	"BDUL"	"AVHL"	1
283	"BDUR"	"AVHL"	1
283	"PHAL"	"AVHL"	1
283	"PVPR"	"AVHL"	2
283	"PVPR"	"AVHL"	3
283	"PVQL"	"AVHL"	1
283	"PVQR"	"AVHL"	2
283	"RIFR"	"AVHL"	1
283	"RIMR"	"AVHL"	1
283	"RIR"	"AVHL"	3
283	"SMBDR"	"AVHL"	1
283	"SMBVR"	"AVHL"	2
283	"VD01"	"AVHL"	1
283	"ADLL"	"AVHR"	1
283	"ADLR"	"AVHR"	2
283	"AIML"	"AVHR"	1
283	"AQR"	"AVHR"	2
283	"AVBL"	"AVHR"	2
283	"AVBR"	"AVHR"	1
283	"AVDR"	"AVHR"	1
283	"AVFL"	"AVHR"	2
283	"AVFL"	"AVHR"	3
283	"AVFL"	"AVHR"	1
283	"AVFR"	"AVHR"	1
283	"AVFR"	"AVHR"	1
283	"AVHL"	"AVHR"	1
283	"AVHL"	"AVHR"	1
283	"AVFL"	"AVHR"	3
283	"AVFR"	"AVHR"	1
283	"AVHL"	"AVHR"	1
283	"AVJR"	"AVHR"	4
283	"PHAL"	"AVHR"	1
283	"PHAR"	"AVHR"	1
283	"PHCR"	"AVHR"	1
283	"PVNL"	"AVHR"	1
283	"PVPL"	"AVHR"	3
283	"PVPL"	"AVHR"	1
283	"RIFL"	"AVHR"	1
283	"RIGL"	"AVHR"	1
283	"RIR"	"AVHR"	1
283	"RIR"	"AVHR"	3
283	"SMBDL"	"AVHR"	1
283	"SMBVL"	"AVHR"	1
283	"VC04"	"AVHR"	1
283	"ADAR"	"AVJL"	1
283	"ADAR"	"AVJL"	2
283	"ADLL"	"AVJL"	1
283	"AIML"	"AVJL"	1
283	"AQR"	"AVJL"	1
283	"AVAR"	"AVJL"	1
283	"AVBL"	"AVJL"	1
283	"AVBR"	"AVJL"	4
283	"AVDL"	"AVJL"	1
283	"AVEL"	"AVJL"	1
283	"AVFL"	"AVJL"	1
283	"AVFR"	"AVJL"	1
283	"AVFR"	"AVJL"	1
283	"AVFR"	"AVJL"	1
283	"AVG"	"AVJL"	1
283	"AVHL"	"AVJL"	2
283	"AVHL"	"AVJL"	2
283	"AVHL"	"AVJL"	1
283	"AVAL"	"AVJL"	2
283	"AVDR"	"AVJL"	2
283	"AVJR"	"AVJL"	4
283	"PVCL"	"AVJL"	1
283	"PVCR"	"AVJL"	3
283	"RIS"	"AVJL"	1
283	"AVJR"	"AVJL"	1
283	"BDUR"	"AVJL"	2
283	"HSNL"	"AVJL"	1
283	"HSNL"	"AVJL"	1
283	"HSNR"	"AVJL"	1
283	"HSNR"	"AVJL"	1
283	"LUAL"	"AVJL"	1
283	"PLMR"	"AVJL"	2
283	"PVCL"	"AVJL"	1
283	"PVCL"	"AVJL"	1
283	"PVCL"	"AVJL"	2
283	"PVCR"	"AVJL"	2
283	"PVNL"	"AVJL"	5
283	"PVNR"	"AVJL"	1
283	"PVNR"	"AVJL"	4
283	"PVR"	"AVJL"	1
283	"PVR"	"AVJL"	2
283	"PVWL"	"AVJL"	1
283	"RIFR"	"AVJL"	1
283	"RIFR"	"AVJL"	1
283	"RIMR"	"AVJL"	1
283	"RIS"	"AVJL"	1
283	"RMGR"	"AVJL"	1
283	"ADAL"	"AVJR"	5
283	"ADER"	"AVJR"	1
283	"ADLL"	"AVJR"	3
283	"ADLR"	"AVJR"	1
283	"ADLR"	"AVJR"	1
283	"AVAL"	"AVJR"	1
283	"AVAR"	"AVJR"	1
283	"AVBL"	"AVJR"	1
283	"AVBL"	"AVJR"	2
283	"AVBR"	"AVJR"	1
283	"AVDL"	"AVJR"	1
283	"AVDR"	"AVJR"	1
283	"AVDR"	"AVJR"	2
283	"AVER"	"AVJR"	1
283	"AVER"	"AVJR"	2
283	"AVFL"	"AVJR"	1
283	"AVFR"	"AVJR"	1
283	"AVHR"	"AVJR"	4
283	"AVJL"	"AVJR"	1
283	"AVJL"	"AVJR"	4
283	"PVCL"	"AVJR"	1
283	"AVM"	"AVJR"	1
283	"BDUL"	"AVJR"	1
283	"FLPR"	"AVJR"	1
283	"LUAR"	"AVJR"	1
283	"PVCL"	"AVJR"	2
283	"PVCL"	"AVJR"	1
283	"PVCR"	"AVJR"	1
283	"PVCR"	"AVJR"	3
283	"PVNL"	"AVJR"	2
283	"PVNL"	"AVJR"	3
283	"PVNR"	"AVJR"	1
283	"PVQR"	"AVJR"	1
283	"PVR"	"AVJR"	2
283	"RIFL"	"AVJR"	2
283	"RIFR"	"AVJR"	2
283	"SABVL"	"AVJR"	1
283	"URXL"	"AVJR"	1
283	"ADER"	"AVKL"	1
283	"ADER"	"AVKL"	1
283	"AVBL"	"AVKL"	1
283	"AVEL"	"AVKL"	2
283	"AVER"	"AVKL"	1
283	"ADER"	"AVKL"	1
283	"AQR"	"AVKL"	2
283	"AVKR"	"AVKL"	2
283	"PVPL"	"AVKL"	1
283	"PVPR"	"AVKL"	1
283	"PVT"	"AVKL"	2
283	"RICL"	"AVKL"	1
283	"RICR"	"AVKL"	1
283	"RIGL"	"AVKL"	1
283	"SMBDL"	"AVKL"	1
283	"SMBDR"	"AVKL"	1
283	"SMBVR"	"AVKL"	1
283	"VB01"	"AVKL"	4
283	"VB10"	"AVKL"	1
283	"AVM"	"AVKL"	1
283	"DVA"	"AVKL"	1
283	"DVC"	"AVKL"	2
283	"PDEL"	"AVKL"	2
283	"PDEL"	"AVKL"	1
283	"PDEL"	"AVKL"	1
283	"PDEL"	"AVKL"	5
283	"PDER"	"AVKL"	1
283	"PDER"	"AVKL"	16
283	"PVM"	"AVKL"	1
283	"PVM"	"AVKL"	7
283	"PVM"	"AVKL"	4
283	"PVR"	"AVKL"	1
283	"PVT"	"AVKL"	2
283	"PVT"	"AVKL"	5
283	"RIGR"	"AVKL"	4
283	"RIML"	"AVKL"	2
283	"RIMR"	"AVKL"	1
283	"RIMR"	"AVKL"	1
283	"RIS"	"AVKL"	1
283	"RMDR"	"AVKL"	1
283	"RMFL"	"AVKL"	4
283	"RMFR"	"AVKL"	1
283	"RMFR"	"AVKL"	3
283	"SAADR"	"AVKL"	1
283	"SIAVR"	"AVKL"	1
283	"SMDDR"	"AVKL"	1
283	"ADER"	"AVKR"	1
283	"ADEL"	"AVKR"	1
283	"AQR"	"AVKR"	1
283	"AVKL"	"AVKR"	2
283	"PVPL"	"AVKR"	6
283	"RICL"	"AVKR"	1
283	"RIGR"	"AVKR"	1
283	"SMBDL"	"AVKR"	1
283	"SMBDR"	"AVKR"	2
283	"SMBVR"	"AVKR"	1
283	"BDUL"	"AVKR"	1
283	"DVC"	"AVKR"	1
283	"PVQL"	"AVKR"	1
283	"PVT"	"AVKR"	7
283	"RICL"	"AVKR"	1
283	"RIGL"	"AVKR"	2
283	"RIGR"	"AVKR"	1
283	"RIML"	"AVKR"	2
283	"RIMR"	"AVKR"	2
283	"RIS"	"AVKR"	4
283	"RMDR"	"AVKR"	1
283	"RMFL"	"AVKR"	1
283	"RMFL"	"AVKR"	4
283	"RMFR"	"AVKR"	3
283	"SAADL"	"AVKR"	1
283	"SMBDL"	"AVKR"	1
283	"SMDDL"	"AVKR"	1
283	"SMDDR"	"AVKR"	2
283	"ADEL"	"AVL"	1
283	"AVBL"	"AVL"	1
283	"AVEL"	"AVL"	1
283	"AVFL"	"AVL"	1
283	"AVFR"	"AVL"	1
283	"AVG"	"AVL"	1
283	"DVB"	"AVL"	1
283	"DVC"	"AVL"	9
283	"PVM"	"AVL"	1
283	"DA02"	"AVL"	1
283	"DD01"	"AVL"	1
283	"DD06"	"AVL"	2
283	"DVB"	"AVL"	2
283	"DVB"	"AVL"	3
283	"HSNR"	"AVL"	1
283	"HSNR"	"AVL"	1
283	"PVCR"	"AVL"	1
283	"PVNL"	"AVL"	2
283	"PVNR"	"AVL"	2
283	"PVPR"	"AVL"	1
283	"PVPR"	"AVL"	1
283	"PVPR"	"AVL"	3
283	"PVQR"	"AVL"	1
283	"PVT"	"AVL"	2
283	"PVWL"	"AVL"	1
283	"RIS"	"AVL"	2
283	"SABD"	"AVL"	5
283	"SABVL"	"AVL"	4
283	"SABVR"	"AVL"	3
283	"VC01"	"AVL"	2
283	"VC03"	"AVL"	1
283	"VD12"	"AVL"	4
283	"ADER"	"AVM"	1
283	"ADER"	"AVM"	1
283	"AVBL"	"AVM"	6
283	"AVBR"	"AVM"	2
283	"AVBR"	"AVM"	4
283	"AVJR"	"AVM"	1
283	"AVKL"	"AVM"	1
283	"ALML"	"AVM"	1
283	"ALMR"	"AVM"	1
283	"AVDL"	"AVM"	2
283	"BDUL"	"AVM"	2
283	"BDUL"	"AVM"	1
283	"BDUR"	"AVM"	2
283	"BDUR"	"AVM"	2
283	"DA01"	"AVM"	1
283	"PVCL"	"AVM"	4
283	"PVCR"	"AVM"	1
283	"PVCR"	"AVM"	4
283	"PVM"	"AVM"	1
283	"PVNL"	"AVM"	1
283	"PVR"	"AVM"	3
283	"RID"	"AVM"	1
283	"SIBVL"	"AVM"	1
283	"VA01"	"AVM"	2
283	"ADAL"	"AWAL"	1
283	"AFDL"	"AWAL"	1
283	"AFDL"	"AWAL"	4
283	"AIYL"	"AWAL"	1
283	"AIYL"	"AWAL"	3
283	"AIZL"	"AWAL"	3
283	"AIZL"	"AWAL"	7
283	"ASEL"	"AWAL"	4
283	"ASGL"	"AWAL"	1
283	"AIAL"	"AWAL"	1
283	"AWAR"	"AWAL"	1
283	"AWBL"	"AWAL"	1
283	"ADFR"	"AWAR"	3
283	"AFDR"	"AWAR"	1
283	"AFDR"	"AWAR"	6
283	"AIAR"	"AWAR"	1
283	"AIYR"	"AWAR"	2
283	"AIYR"	"AWAR"	1
283	"AIZR"	"AWAR"	2
283	"AIZR"	"AWAR"	5
283	"ASEL"	"AWAR"	1
283	"ASER"	"AWAR"	2
283	"ASER"	"AWAR"	1
283	"ASKR"	"AWAR"	1
283	"AUAR"	"AWAR"	1
283	"AIAR"	"AWAR"	1
283	"AIZR"	"AWAR"	1
283	"AWAL"	"AWAR"	1
283	"AWBR"	"AWAR"	1
283	"PVQR"	"AWAR"	2
283	"RIFR"	"AWAR"	2
283	"RIGR"	"AWAR"	1
283	"RIR"	"AWAR"	2
283	"ADFL"	"AWBL"	1
283	"ADFL"	"AWBL"	8
283	"ADLL"	"AWBL"	2
283	"AIBR"	"AWBL"	1
283	"AIZL"	"AWBL"	3
283	"AIZL"	"AWBL"	6
283	"AVBL"	"AWBL"	1
283	"AWAL"	"AWBL"	1
283	"AUAL"	"AWBL"	1
283	"AWBR"	"AWBL"	1
283	"RMGL"	"AWBL"	1
283	"HSNL"	"AWBL"	1
283	"HSNL"	"AWBL"	1
283	"HSNR"	"AWBL"	1
283	"RIAL"	"AWBL"	1
283	"RIAL"	"AWBL"	2
283	"SMBDL"	"AWBL"	1
283	"ADFR"	"AWBR"	1
283	"ADFR"	"AWBR"	3
283	"ADFR"	"AWBR"	1
283	"AIZR"	"AWBR"	1
283	"AIZR"	"AWBR"	3
283	"ASGR"	"AWBR"	1
283	"ASHR"	"AWBR"	2
283	"AVBR"	"AWBR"	2
283	"AVHL"	"AWBR"	1
283	"AWAR"	"AWBR"	1
283	"AUAR"	"AWBR"	1
283	"AWBL"	"AWBR"	1
283	"RICL"	"AWBR"	1
283	"RMGR"	"AWBR"	1
283	"HSNL"	"AWBR"	2
283	"RIAR"	"AWBR"	1
283	"RIR"	"AWBR"	2
283	"RIR"	"AWBR"	1
283	"SMBVR"	"AWBR"	1
283	"AIAL"	"AWCL"	2
283	"AIAR"	"AWCL"	3
283	"AIAR"	"AWCL"	1
283	"AIAR"	"AWCL"	1
283	"AIBL"	"AWCL"	1
283	"AIBL"	"AWCL"	1
283	"AIBR"	"AWCL"	1
283	"AIYL"	"AWCL"	7
283	"AIYL"	"AWCL"	3
283	"AIYL"	"AWCL"	1
283	"ASEL"	"AWCL"	1
283	"ASEL"	"AWCL"	4
283	"ASER"	"AWCL"	1
283	"ASIL"	"AWCL"	1
283	"ASIL"	"AWCL"	1
283	"ASIR"	"AWCL"	1
283	"AVAL"	"AWCL"	1
283	"AWCR"	"AWCL"	1
283	"AWCR"	"AWCL"	1
283	"AWCR"	"AWCL"	4
283	"RIAL"	"AWCL"	2
283	"RIAL"	"AWCL"	1
283	"ADLR"	"AWCR"	3
283	"AIAL"	"AWCR"	1
283	"AIAR"	"AWCR"	1
283	"AIAR"	"AWCR"	1
283	"AIAR"	"AWCR"	1
283	"AIAR"	"AWCR"	2
283	"AIBR"	"AWCR"	4
283	"AIYL"	"AWCR"	1
283	"AIYL"	"AWCR"	3
283	"AIYL"	"AWCR"	1
283	"AIYR"	"AWCR"	3
283	"AIYR"	"AWCR"	6
283	"ASEL"	"AWCR"	1
283	"ASEL"	"AWCR"	1
283	"ASER"	"AWCR"	1
283	"ASGR"	"AWCR"	1
283	"ASIL"	"AWCR"	1
283	"ASIL"	"AWCR"	1
283	"ASIR"	"AWCR"	1
283	"ASIR"	"AWCR"	1
283	"AWCL"	"AWCR"	1
283	"AWCL"	"AWCR"	4
283	"AWCL"	"AWCR"	1
283	"AIBL"	"BAGL"	1
283	"AINL"	"BAGL"	3
283	"AQR"	"BAGL"	2
283	"AVAR"	"BAGL"	1
283	"AVAR"	"BAGL"	1
283	"AVEL"	"BAGL"	1
283	"AVER"	"BAGL"	1
283	"AVER"	"BAGL"	3
283	"BAGR"	"BAGL"	1
283	"RIGR"	"BAGL"	1
283	"RIR"	"BAGL"	1
283	"BAGR"	"BAGL"	1
283	"RIAR"	"BAGL"	2
283	"RIAR"	"BAGL"	3
283	"RIBL"	"BAGL"	1
283	"RIBR"	"BAGL"	1
283	"RIBR"	"BAGL"	6
283	"RIBR"	"BAGL"	1
283	"RIBR"	"BAGL"	1
283	"RIGL"	"BAGL"	1
283	"RIGR"	"BAGL"	3
283	"RIGR"	"BAGL"	1
283	"AINR"	"BAGR"	3
283	"AIYL"	"BAGR"	1
283	"AQR"	"BAGR"	2
283	"AVAL"	"BAGR"	1
283	"AVAL"	"BAGR"	1
283	"AVEL"	"BAGR"	2
283	"AVEL"	"BAGR"	2
283	"BAGL"	"BAGR"	1
283	"BAGL"	"BAGR"	1
283	"RIGL"	"BAGR"	1
283	"RIR"	"BAGR"	1
283	"IL2VL"	"BAGR"	1
283	"RIAL"	"BAGR"	2
283	"RIAL"	"BAGR"	3
283	"RIBL"	"BAGR"	1
283	"RIBL"	"BAGR"	3
283	"RIBL"	"BAGR"	1
283	"RIGL"	"BAGR"	2
283	"RIGL"	"BAGR"	3
283	"RIGL"	"BAGR"	1
283	"RIH"	"BAGR"	1
283	"RIR"	"BAGR"	1
283	"ADEL"	"BDUL"	3
283	"ADEL"	"BDUL"	1
283	"ALML"	"BDUL"	5
283	"ALML"	"BDUL"	1
283	"AVHL"	"BDUL"	1
283	"AVJR"	"BDUL"	1
283	"AVKR"	"BDUL"	1
283	"AVM"	"BDUL"	2
283	"AVM"	"BDUL"	1
283	"HSNL"	"BDUL"	1
283	"PVNL"	"BDUL"	2
283	"PVNL"	"BDUL"	1
283	"PVNL"	"BDUL"	1
283	"PVNR"	"BDUL"	2
283	"PVNR"	"BDUL"	1
283	"SAADL"	"BDUL"	1
283	"URADL"	"BDUL"	1
283	"ADER"	"BDUR"	1
283	"ALMR"	"BDUR"	1
283	"ALMR"	"BDUR"	5
283	"AVAL"	"BDUR"	3
283	"AVHL"	"BDUR"	1
283	"AVJL"	"BDUR"	2
283	"AVM"	"BDUR"	2
283	"AVM"	"BDUR"	2
283	"CEPDR"	"BDUR"	1
283	"HSNR"	"BDUR"	1
283	"HSNR"	"BDUR"	3
283	"HSNR"	"BDUR"	1
283	"PVCL"	"BDUR"	1
